Date,Campaign Name,Site Name,Placement,Ad Name,Ad Format,Ad Size,Served Impressions,Clicks,Video Started,Video Fully Played
4/24/2017,Branding Campaign,VEVO US,P11159,Wallet 300x250,HTML5 Standard Banner,300x250,"2,056,102","105,683",0,0
4/24/2017,New Product Launch,Yahoo En Espanol,P11194,Wallet FEP,In-Stream Video,1920x1080,"1,252,365","48,842","1,102,081","506,957"
4/24/2017,Always-On,Yahoo En Espanol,P11175,New Product 300x600,Mobile Rich Media,300x600,"1,626,266","62,123",0,0
4/24/2017,New Product Launch,YouTube US,P11355,Wallet FEP,In-Stream Video,1920x1080,"1,750,905","61,106","1,715,886","1,527,138"
4/24/2017,Branding Campaign,Pandora Mobile US,P11169,New Product 300x600,Mobile Rich Media,300x600,"1,288,262","46,248",0,0
4/24/2017,Mobile Always-On,YouTube US,P11173,Tracking Pixel,Tracking Pixel,1x1,"1,902,325","13,696","1,826,232","1,479,247"
4/24/2017,Branding Campaign,YouTube US,P11163,Tracking Pixel,Tracking Pixel,1x1,"1,583,408","83,287","1,361,730","1,307,260"
4/24/2017,Branding Campaign,YouTube US,P11173,Wallet 300x250,HTML5 Standard Banner,300x250,"425,277","4,848","306,199","202,091"
5/1/2017,Mobile Always-On,BuzzFeed,P11204,Wallet FEP,In-Stream Video,1920x1080,"1,954,742","94,414","1,368,319","547,327"
5/1/2017,Mobile Always-On,CBS Interactive US,P11162,Tracking Pixel,Tracking Pixel,1x1,"293,843","7,581",0,0
5/1/2017,Mobile Always-On,CBS Interactive US,P11139,SL 728x90,In-Stream Tracking,728x90,"1,144,656","42,924",0,0
5/1/2017,Branding Campaign,CBS Interactive US,P11139,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,393,959","9,060","1,073,348","933,812"
5/1/2017,Mobile Always-On,Fox.com,P11154,Wallet 300x250,HTML5 Standard Banner,300x250,"354,378","4,075",0,0
5/1/2017,Mobile Always-On,Fox Sports,P11165,Tracking Pixel,Tracking Pixel,1x1,"1,124,070","3,597",0,0
5/1/2017,Always-On,Fox Sports,P11218,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"807,614","17,363","686,471","569,770"
5/1/2017,Mobile Always-On,Fox.com,P11240,Bag 300x250,Standard Banner,300x250,"2,102,068","82,611",0,0
5/1/2017,New Product Launch,BuzzFeed,P11144,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,724,979","58,649","1,310,984","1,088,116"
5/1/2017,New Product Launch,BuzzFeed,P11144,Tracking Pixel,Tracking Pixel,1x1,"2,085,025","87,154",0,0
5/1/2017,New Product Launch,CBS Interactive US,P11162,Wallet 300x250,HTML5 Standard Banner,300x250,"1,716,631","73,815",0,0
5/1/2017,Always-On,Fox.com,P11211,Bag 300x250,Standard Banner,300x250,"782,333","14,551",0,0
5/1/2017,Mobile Always-On,Hulu,P11193,New Product 300x600,Mobile Rich Media,300x600,"740,156","17,837","732,754","534,910"
5/1/2017,Always-On,Fox.com,P11240,Wallet 300x250,HTML5 Standard Banner,300x250,"593,786","31,411",0,0
5/1/2017,New Product Launch,Pandora.com,P11171,Wallet 300x250,HTML5 Standard Banner,300x250,"727,803","29,039",0,0
5/1/2017,New Product Launch,Hulu,P11181,Tracking Pixel,Tracking Pixel,1x1,"624,555","13,615","593,327","415,328"
5/1/2017,New Product Launch,Hulu,P11191,Tracking Pixel,Tracking Pixel,1x1,"517,270","25,656","460,370","391,314"
5/1/2017,Mobile Always-On,Pandora Mobile US,P11319,Wallet 300x250,HTML5 Standard Banner,300x250,"760,840","19,401",0,0
5/1/2017,Always-On,NBCUni.com,P11200,New Product 300x600,Mobile Rich Media,300x600,"262,271","13,795",0,0
5/1/2017,New Product Launch,Mobvious,P11192,Wallet FEP,In-Stream Video,1920x1080,"1,427,279","69,508","1,341,642","778,152"
5/1/2017,Always-On,Pandora Mobile US,P11209,Bag 300x250,Standard Banner,300x250,"2,069,920","5,174",0,0
5/1/2017,Always-On,Pandora Mobile US,P11186,Tracking Pixel,Tracking Pixel,1x1,"78,430",886,0,0
5/1/2017,Always-On,Pandora Mobile US,P11156,New Product 300x600,Mobile Rich Media,300x600,"2,066,329","45,045",0,0
5/1/2017,Mobile Always-On,Pandora.com,P11135,Tracking Pixel,Tracking Pixel,1x1,"577,161","4,732",0,0
5/1/2017,New Product Launch,VEVO US,P11137,New Product 300x600,Mobile Rich Media,300x600,"1,307,472","57,528",0,0
5/1/2017,New Product Launch,VEVO US,P11189,SL 728x90,In-Stream Tracking,728x90,"609,563","6,400",0,0
5/1/2017,Always-On,Mobvious,P11128,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"447,680","12,937","349,190","192,054"
5/1/2017,Always-On,YouTube US,P11163,SL 728x90,In-Stream Tracking,728x90,"936,683","17,515","871,115","409,424"
5/1/2017,Branding Campaign,VEVO US,P11136,New Product 300x600,Mobile Rich Media,300x600,"1,465,001","26,956",0,0
5/1/2017,Branding Campaign,VEVO US,P11161,Wallet 300x250,HTML5 Standard Banner,300x250,"1,148,906","24,701",0,0
5/1/2017,New Product Launch,YouTube US,P11122,New Product 300x600,Mobile Rich Media,300x600,"1,761,392","76,268","1,550,024","1,426,022"
5/1/2017,Always-On,Yahoo En Espanol,P11194,Bag 300x250,Standard Banner,300x250,"716,810","36,557",0,0
5/1/2017,Mobile Always-On,Yahoo En Espanol,P11194,New Product 300x600,Mobile Rich Media,300x600,"1,260,036","45,865",0,0
5/1/2017,New Product Launch,YouTube US,P11365,Tracking Pixel,Tracking Pixel,1x1,"1,668,571","60,902",0,0
5/1/2017,Branding Campaign,YouTube US,P11114,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"158,521","8,227","123,646","101,389"
5/1/2017,Branding Campaign,YouTube US,P11190,Bag 300x250,Standard Banner,300x250,"2,106,119","6,318","2,021,874","1,678,155"
5/1/2017,Branding Campaign,YouTube US,P11163,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,173,266","64,529","856,484","402,547"
5/8/2017,Mobile Always-On,BuzzFeed,P11144,Tracking Pixel,Tracking Pixel,1x1,"404,050","19,636",0,0
5/8/2017,Mobile Always-On,CBS Interactive US,P11119,Bag 300x250,Standard Banner,300x250,"579,661","28,519",0,0
5/8/2017,Branding Campaign,CBS Interactive US,P11119,Tracking Pixel,Tracking Pixel,1x1,"1,576,287","72,982",0,0
5/8/2017,Mobile Always-On,Fox Sports,P11145,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,656,748","12,591","1,375,100","1,141,333"
5/8/2017,Mobile Always-On,Fox.com,P11154,New Product 300x600,Mobile Rich Media,300x600,"2,061,898","3,092",0,0
5/8/2017,Mobile Always-On,Fox Sports,P11183,Wallet FEP,In-Stream Video,1920x1080,"42,710",200,"31,178","13,718"
5/8/2017,New Product Launch,CBS Interactive US,P11119,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"586,898",762,"481,256","250,253"
5/8/2017,New Product Launch,Fox.com,P11133,New Product 300x600,Mobile Rich Media,300x600,"842,583","28,816",0,0
5/8/2017,Website Conversions,Pandora Mobile US,P11202,New Product 300x600,Mobile Rich Media,300x600,"290,366","15,128",0,0
5/8/2017,Website Conversions,NBCUni.com,P11153,Wallet FEP,In-Stream Video,1920x1080,"2,084,865","58,376","2,064,016","1,960,815"
5/8/2017,Website Conversions,Pandora.com,P11171,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,650,716","58,435","1,254,544","890,726"
5/8/2017,Branding Campaign,Hulu,P11130,Tracking Pixel,Tracking Pixel,1x1,"1,743,765","8,195","1,639,139","1,065,440"
5/8/2017,Always-On,IHeartRadio.com,P11188,New Product 300x600,Mobile Rich Media,300x600,"310,626","12,766",0,0
5/8/2017,Always-On,BuzzFeed,P11144,Tracking Pixel,Tracking Pixel,1x1,"1,265,010","58,569",0,0
5/8/2017,New Product Launch,NBCUni.com,P11288,Tracking Pixel,Tracking Pixel,1x1,"110,811","1,584",0,0
5/8/2017,Always-On,Fox.com,P11207,Bag 300x250,Standard Banner,300x250,"747,203","35,342",0,0
5/8/2017,Branding Campaign,Mobvious,P11132,New Product 300x600,Mobile Rich Media,300x600,"1,167,020","26,024",0,0
5/8/2017,Always-On,Hulu,P11181,Bag 300x250,Standard Banner,300x250,"1,454,906","30,553","1,018,434","692,535"
5/8/2017,New Product Launch,Pandora Mobile US,P11186,New Product 300x600,Mobile Rich Media,300x600,"398,045","2,826",0,0
5/8/2017,Always-On,Pandora Mobile US,P11156,New Product 300x600,Mobile Rich Media,300x600,"1,295,774","60,123",0,0
5/8/2017,New Product Launch,Pandora Mobile US,P11202,Wallet FEP,In-Stream Video,1920x1080,"2,082,952","14,164","1,999,633","979,820"
5/8/2017,New Product Launch,YouTube US,P11239,Bag 300x250,Standard Banner,300x250,"1,570,481","44,287",0,0
5/8/2017,Mobile Always-On,VEVO US,P11124,Wallet 300x250,HTML5 Standard Banner,300x250,"357,197","1,821",0,0
5/8/2017,Mobile Always-On,VEVO US,P11159,Tracking Pixel,Tracking Pixel,1x1,"1,664,878","44,285",0,0
5/8/2017,Always-On,Mobvious,P11134,Bag 300x250,Standard Banner,300x250,"1,416,036","32,144",0,0
5/8/2017,Always-On,VEVO US,P11112,Wallet FEP,In-Stream Video,1920x1080,"1,354,814","17,883","989,014","603,298"
5/8/2017,Always-On,VEVO US,P11137,SL 728x90,In-Stream Tracking,728x90,"1,440,285","42,632",0,0
5/8/2017,Always-On,YouTube US,P11164,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"455,283","9,515","427,966","282,457"
5/8/2017,New Product Launch,Yahoo En Espanol,P11175,Wallet FEP,In-Stream Video,1920x1080,"771,397","15,119","624,831","531,106"
5/8/2017,Always-On,Yahoo En Espanol,P11172,SL 728x90,In-Stream Tracking,728x90,"630,006","16,821",0,0
5/8/2017,Website Conversions,Yahoo En Espanol,P11194,Wallet FEP,In-Stream Video,1920x1080,"662,853","30,292","477,254","272,034"
5/8/2017,Website Conversions,Yahoo En Espanol,P11175,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,899,937","50,348","1,595,947","1,548,068"
5/8/2017,Mobile Always-On,Yahoo En Espanol,P11175,SL 728x90,In-Stream Tracking,728x90,"628,317","21,299",0,0
5/8/2017,Mobile Always-On,Yahoo En Espanol,P11284,Tracking Pixel,Tracking Pixel,1x1,"1,163,404","52,934",0,0
5/8/2017,New Product Launch,YouTube US,P11190,Wallet 300x250,HTML5 Standard Banner,300x250,"968,208","23,721","948,843","683,166"
5/8/2017,Website Conversions,YouTube US,P11164,Wallet FEP,In-Stream Video,1920x1080,"181,248","4,748","179,435","100,483"
5/8/2017,New Product Launch,YouTube US,P11365,New Product 300x600,Mobile Rich Media,300x600,"641,257","9,169",0,0
5/15/2017,Mobile Always-On,CBS Interactive US,P11162,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"677,016","13,878","649,935","370,462"
5/15/2017,Website Conversions,Fox.com,P11197,Bag 300x250,Standard Banner,300x250,"1,313,759","63,717",0,0
5/15/2017,Website Conversions,Fox.com,P11207,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"611,925","7,037","434,466","421,432"
5/15/2017,Website Conversions,Fox.com,P11211,New Product 300x600,Mobile Rich Media,300x600,"1,856,905","72,604",0,0
5/15/2017,Always-On,Fox.com,P11154,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"522,146","9,241","449,045","381,688"
5/15/2017,Mobile Always-On,Fox.com,P11240,SL 728x90,In-Stream Tracking,728x90,"1,307,144","20,652",0,0
5/15/2017,New Product Launch,BuzzFeed,P11144,Bag 300x250,Standard Banner,300x250,"148,929","3,961",0,0
5/15/2017,Website Conversions,Hulu,P11181,Wallet 300x250,HTML5 Standard Banner,300x250,"821,170","35,885","714,417","307,199"
5/15/2017,New Product Launch,Fox.com,P11210,New Product 300x600,Mobile Rich Media,300x600,"1,973,398","98,472",0,0
5/15/2017,Mobile Always-On,Hulu,P11196,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"996,549","36,274","966,652","608,990"
5/15/2017,New Product Launch,Fox.com,P11207,Wallet 300x250,HTML5 Standard Banner,300x250,"506,829","26,659",0,0
5/15/2017,Website Conversions,NBCUni.com,P11177,Wallet FEP,In-Stream Video,1920x1080,"903,200","11,109","740,624","688,780"
5/15/2017,Website Conversions,NBCUni.com,P11153,New Product 300x600,Mobile Rich Media,300x600,"1,720,944","26,846",0,0
5/15/2017,Always-On,BuzzFeed,P11204,New Product 300x600,Mobile Rich Media,300x600,"508,544","26,901",0,0
5/15/2017,New Product Launch,NBCUni.com,P11117,Tracking Pixel,Tracking Pixel,1x1,"1,626,595","60,509",0,0
5/15/2017,Always-On,BuzzFeed,P11144,Wallet 300x250,HTML5 Standard Banner,300x250,"240,193","13,090",0,0
5/15/2017,New Product Launch,Hulu,P11181,New Product 300x600,Mobile Rich Media,300x600,"122,167",647,"113,615","105,661"
5/15/2017,New Product Launch,Hulu,P11191,Bag 300x250,Standard Banner,300x250,"928,589","46,150","807,872","759,399"
5/15/2017,Always-On,Hulu,P11193,Wallet FEP,In-Stream Video,1920x1080,"493,875","15,705","419,793","340,032"
5/15/2017,Website Conversions,Mobvious,P11174,New Product 300x600,Mobile Rich Media,300x600,"512,161","19,052",0,0
5/15/2017,Mobile Always-On,Pandora Mobile US,P11202,Wallet 300x250,HTML5 Standard Banner,300x250,"1,258,627","40,527",0,0
5/15/2017,New Product Launch,NBCUni.com,P11177,SL 728x90,In-Stream Tracking,728x90,"710,115","30,250",0,0
5/15/2017,Always-On,NBCUni.com,P11166,Wallet FEP,In-Stream Video,1920x1080,"80,566","1,691","59,618","45,905"
5/15/2017,Always-On,Pandora Mobile US,P11186,Bag 300x250,Standard Banner,300x250,"1,175,571","10,697",0,0
5/15/2017,New Product Launch,Pandora.com,P11179,Tracking Pixel,Tracking Pixel,1x1,"766,187",842,0,0
5/15/2017,New Product Launch,Pandora.com,P11135,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,763,026","3,173","1,586,723","1,253,511"
5/15/2017,New Product Launch,Mobvious,P11174,SL 728x90,In-Stream Tracking,728x90,"1,265,210","27,328",0,0
5/15/2017,Always-On,Mobvious,P11128,Wallet 300x250,HTML5 Standard Banner,300x250,"308,443","11,011",0,0
5/15/2017,New Product Launch,Pandora.com,P11158,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,983,818","82,923","1,606,892","899,859"
5/15/2017,Always-On,YouTube US,P11122,Tracking Pixel,Tracking Pixel,1x1,"1,899,240","33,046","1,690,323","693,032"
5/15/2017,New Product Launch,YouTube US,P11325,Tracking Pixel,Tracking Pixel,1x1,"1,240,253","38,695",0,0
5/15/2017,New Product Launch,Pandora.com,P11158,Wallet FEP,In-Stream Video,1920x1080,"651,851","21,054","619,258","352,977"
5/15/2017,New Product Launch,YouTube US,P11163,Wallet 300x250,HTML5 Standard Banner,300x250,"1,772,789","15,955","1,418,231","1,219,678"
5/15/2017,Always-On,Pandora.com,P11158,Bag 300x250,Standard Banner,300x250,"362,808","5,188",0,0
5/15/2017,Branding Campaign,YouTube US,P11262,Tracking Pixel,Tracking Pixel,1x1,"622,335","34,041",0,0
5/15/2017,Mobile Always-On,Yahoo En Espanol,P11194,Tracking Pixel,Tracking Pixel,1x1,"1,341,163","23,604",0,0
5/15/2017,New Product Launch,YouTube US,P11239,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"449,272","18,914","354,924","181,011"
5/22/2017,Mobile Always-On,BuzzFeed,P11138,Bag 300x250,Standard Banner,300x250,"1,705,408","64,123",0,0
5/22/2017,Branding Campaign,BuzzFeed,P11204,Wallet 300x250,HTML5 Standard Banner,300x250,"1,051,800","7,783",0,0
5/22/2017,Branding Campaign,BuzzFeed,P11170,New Product 300x600,Mobile Rich Media,300x600,"1,615,813","41,526",0,0
5/22/2017,New Product Launch,BuzzFeed,P11138,Bag 300x250,Standard Banner,300x250,"1,732,479","89,569",0,0
5/22/2017,New Product Launch,BuzzFeed,P11138,Tracking Pixel,Tracking Pixel,1x1,"2,002,036","33,834",0,0
5/22/2017,Mobile Always-On,CBS Interactive US,P11139,Tracking Pixel,Tracking Pixel,1x1,"1,393,337","37,759",0,0
5/22/2017,Mobile Always-On,Fox.com,P11154,SL 728x90,In-Stream Tracking,728x90,"339,942","8,464",0,0
5/22/2017,New Product Launch,CBS Interactive US,P11206,Bag 300x250,Standard Banner,300x250,"2,064,549","29,316",0,0
5/22/2017,Branding Campaign,Fox Sports,P11183,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"763,848","1,833","565,247","299,580"
5/22/2017,Always-On,Fox Sports,P11185,Bag 300x250,Standard Banner,300x250,"938,647","21,401",0,0
5/22/2017,Branding Campaign,Fox.com,P11210,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,245,756","41,483","1,021,519","837,645"
5/22/2017,Branding Campaign,Fox.com,P11240,Wallet 300x250,HTML5 Standard Banner,300x250,"1,084,931","10,523",0,0
5/22/2017,Branding Campaign,Fox.com,P11210,SL 728x90,In-Stream Tracking,728x90,"916,329","32,828",0,0
5/22/2017,Branding Campaign,IHeartRadio.com,P11147,Tracking Pixel,Tracking Pixel,1x1,"863,832","27,210",0,0
5/22/2017,Always-On,Fox.com,P11197,Tracking Pixel,Tracking Pixel,1x1,"1,457,333","70,097",0,0
5/22/2017,Branding Campaign,Mobvious,P11167,SL 728x90,In-Stream Tracking,728x90,"1,219,550","65,733",0,0
5/22/2017,Branding Campaign,IHeartRadio.com,P11215,SL 728x90,In-Stream Tracking,728x90,"1,842,533","11,239",0,0
5/22/2017,Branding Campaign,Hulu,P11193,Tracking Pixel,Tracking Pixel,1x1,"1,886,102","87,137","1,339,132","736,522"
5/22/2017,Always-On,Fox.com,P11240,Wallet 300x250,HTML5 Standard Banner,300x250,"1,523,060","49,347",0,0
5/22/2017,Mobile Always-On,Mobvious,P11140,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,224,439","57,303","1,126,483","687,154"
5/22/2017,Mobile Always-On,NBCUni.com,P11166,Wallet 300x250,HTML5 Standard Banner,300x250,"67,093",281,0,0
5/22/2017,New Product Launch,Hulu,P11193,Wallet 300x250,HTML5 Standard Banner,300x250,"1,769,531","31,497","1,734,140","1,647,433"
5/22/2017,New Product Launch,Hulu,P11191,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"389,476","3,154","354,423","166,578"
5/22/2017,Mobile Always-On,Pandora Mobile US,P11279,Tracking Pixel,Tracking Pixel,1x1,"53,308","1,071",0,0
5/22/2017,New Product Launch,Mobvious,P11140,New Product 300x600,Mobile Rich Media,300x600,"121,482","2,624",0,0
5/22/2017,Always-On,Mobvious,P11192,New Product 300x600,Mobile Rich Media,300x600,"1,380,124","2,898",0,0
5/22/2017,Mobile Always-On,Pandora.com,P11142,SL 728x90,In-Stream Tracking,728x90,"1,963,570","33,969",0,0
5/22/2017,New Product Launch,VEVO US,P11123,New Product 300x600,Mobile Rich Media,300x600,"758,297","29,421",0,0
5/22/2017,New Product Launch,VEVO US,P11137,Wallet FEP,In-Stream Video,1920x1080,"1,186,168","20,520","889,626","498,190"
5/22/2017,Always-On,VEVO US,P11112,Wallet 300x250,HTML5 Standard Banner,300x250,"1,439,508","60,603",0,0
5/22/2017,New Product Launch,YouTube US,P11122,Bag 300x250,Standard Banner,300x250,"1,400,101","52,363","1,386,099","956,408"
5/22/2017,Always-On,Yahoo En Espanol,P11194,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"2,079,159","101,255","1,580,160","1,153,516"
5/22/2017,New Product Launch,YouTube US,P11269,Wallet 300x250,HTML5 Standard Banner,300x250,"497,674","15,776",0,0
5/22/2017,Branding Campaign,YouTube US,P11312,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,418,757","75,052","1,078,255","711,648"
5/22/2017,Branding Campaign,YouTube US,P11285,Wallet 300x250,HTML5 Standard Banner,300x250,"788,072","21,041",0,0
5/22/2017,Branding Campaign,YouTube US,P11164,Wallet FEP,In-Stream Video,1920x1080,"1,168,013","51,509","1,156,332","878,812"
5/29/2017,Mobile Always-On,BuzzFeed,P11204,Bag 300x250,Standard Banner,300x250,"1,210,653","52,663",0,0
5/29/2017,Mobile Always-On,Fox Sports,P11145,Bag 300x250,Standard Banner,300x250,"892,535","18,386",0,0
5/29/2017,New Product Launch,BuzzFeed,P11170,Wallet 300x250,HTML5 Standard Banner,300x250,"92,209","3,199",0,0
5/29/2017,Mobile Always-On,Fox.com,P11133,Tracking Pixel,Tracking Pixel,1x1,"1,458,103","13,414",0,0
5/29/2017,Branding Campaign,Fox.com,P11197,Wallet FEP,In-Stream Video,1920x1080,"1,215,589","15,681","936,003","374,401"
5/29/2017,Branding Campaign,Fox.com,P11133,Bag 300x250,Standard Banner,300x250,"856,987","40,106",0,0
5/29/2017,New Product Launch,Fox.com,P11210,Wallet 300x250,HTML5 Standard Banner,300x250,"1,287,371","16,735",0,0
5/29/2017,New Product Launch,Fox.com,P11133,Wallet FEP,In-Stream Video,1920x1080,"1,758,935","92,519","1,442,326","576,930"
5/29/2017,Branding Campaign,Hulu,P11193,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"287,237","10,340","201,065","128,681"
5/29/2017,New Product Launch,NBCUni.com,P11245,Wallet 300x250,HTML5 Standard Banner,300x250,"969,847","33,653",0,0
5/29/2017,New Product Launch,NBCUni.com,P11337,Wallet FEP,In-Stream Video,1920x1080,"2,006,653","90,700","1,866,187","821,122"
5/29/2017,Always-On,BuzzFeed,P11204,Wallet 300x250,HTML5 Standard Banner,300x250,"44,155","1,443",0,0
5/29/2017,Always-On,CBS Interactive US,P11206,Tracking Pixel,Tracking Pixel,1x1,"152,919","2,339",0,0
5/29/2017,Mobile Always-On,NBCUni.com,P11166,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"11,052",212,"10,278","7,708"
5/29/2017,Branding Campaign,NBCUni.com,P11153,SL 728x90,In-Stream Tracking,728x90,"469,382","10,185",0,0
5/29/2017,Branding Campaign,NBCUni.com,P11153,Tracking Pixel,Tracking Pixel,1x1,"1,938,377","75,015",0,0
5/29/2017,Always-On,BuzzFeed,P11144,Wallet 300x250,HTML5 Standard Banner,300x250,"883,043","29,846",0,0
5/29/2017,Always-On,NBCUni.com,P11153,Wallet FEP,In-Stream Video,1920x1080,"1,827,880","4,021","1,297,794","908,455"
5/29/2017,Mobile Always-On,Pandora Mobile US,P11216,Tracking Pixel,Tracking Pixel,1x1,"53,164","2,450",0,0
5/29/2017,Branding Campaign,NBCUni.com,P11177,New Product 300x600,Mobile Rich Media,300x600,"1,828,729","96,739",0,0
5/29/2017,Mobile Always-On,Pandora Mobile US,P11202,Tracking Pixel,Tracking Pixel,1x1,"399,071","2,474",0,0
5/29/2017,New Product Launch,Pandora Mobile US,P11150,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,390,251","75,490","1,209,518","774,091"
5/29/2017,Mobile Always-On,Mobvious,P11174,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"185,012","7,326","136,908","76,668"
5/29/2017,New Product Launch,Pandora.com,P11160,SL 728x90,In-Stream Tracking,728x90,"1,799,898","27,358",0,0
5/29/2017,Always-On,Mobvious,P11128,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"42,049",512,"33,639","23,210"
5/29/2017,Always-On,VEVO US,P11161,New Product 300x600,Mobile Rich Media,300x600,"51,090",919,0,0
5/29/2017,Branding Campaign,VEVO US,P11136,Tracking Pixel,Tracking Pixel,1x1,"1,050,112","38,959",0,0
5/29/2017,Branding Campaign,VEVO US,P11189,Tracking Pixel,Tracking Pixel,1x1,"140,031","4,004",0,0
5/29/2017,Branding Campaign,VEVO US,P11189,Wallet 300x250,HTML5 Standard Banner,300x250,"1,544,449","50,657",0,0
5/29/2017,New Product Launch,Yahoo En Espanol,P11194,Wallet FEP,In-Stream Video,1920x1080,"148,009","7,163","134,688","82,159"
5/29/2017,Always-On,Yahoo En Espanol,P11172,Bag 300x250,Standard Banner,300x250,"586,283","23,334",0,0
5/29/2017,Mobile Always-On,Yahoo En Espanol,P11175,Tracking Pixel,Tracking Pixel,1x1,"101,512","3,288",0,0
5/29/2017,New Product Launch,YouTube US,P11190,Bag 300x250,Standard Banner,300x250,"141,366","4,933","101,783","83,462"
5/29/2017,Mobile Always-On,YouTube US,P11163,Bag 300x250,Standard Banner,300x250,"1,309,985","42,705","1,126,587","799,876"
5/29/2017,Mobile Always-On,YouTube US,P11163,Wallet 300x250,HTML5 Standard Banner,300x250,"287,169","4,307","246,965","172,875"
5/29/2017,Branding Campaign,YouTube US,P11122,Wallet 300x250,HTML5 Standard Banner,300x250,"397,042","10,561","281,899","132,492"
5/29/2017,Mobile Always-On,YouTube US,P11173,Wallet 300x250,HTML5 Standard Banner,300x250,"126,538","3,682","96,168","77,896"
6/5/2017,Branding Campaign,BuzzFeed,P11170,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,112,580","33,043","979,070","607,023"
6/5/2017,Website Traffic,Hulu,P11354,Wallet FEP,In-Stream Video,1920x1080,"1,610,816","10,148","1,449,734","1,275,765"
6/5/2017,Mobile Always-On,Fox.com,P11210,Wallet FEP,In-Stream Video,1920x1080,"886,221","18,256","708,976","319,039"
6/5/2017,Website Traffic,Mobvious,P11128,Wallet FEP,In-Stream Video,1920x1080,"383,728","16,768","326,168","225,055"
6/5/2017,Website Traffic,NBCUni.com,P11153,Wallet FEP,In-Stream Video,1920x1080,"1,032,429","44,807","929,186","538,927"
6/5/2017,Website Traffic,NBCUni.com,P11278,Bag 300x250,Standard Banner,300x250,"776,126","18,972",0,0
6/5/2017,Website Traffic,NBCUni.com,P11351,Bag 300x250,Standard Banner,300x250,"3,444,286","59,712",0,0
6/5/2017,Always-On,BuzzFeed,P11204,Bag 300x250,Standard Banner,300x250,"610,694","14,107",0,0
6/5/2017,Mobile Always-On,VEVO US,P11178,SL 728x90,In-Stream Tracking,728x90,"946,874","48,290",0,0
6/5/2017,Always-On,VEVO US,P11178,Bag 300x250,Standard Banner,300x250,"805,365","18,523",0,0
6/5/2017,Website Traffic,Mobvious,P11174,Wallet 300x250,HTML5 Standard Banner,300x250,"1,596,825","35,928",0,0
6/5/2017,Website Traffic,Hulu,P11111,Wallet 300x250,HTML5 Standard Banner,300x250,"999,389","14,790",0,0
6/5/2017,Branding Campaign,NBCUni.com,P11153,Bag 300x250,Standard Banner,300x250,"378,785","12,727",0,0
6/5/2017,Always-On,BuzzFeed,P11144,Bag 300x250,Standard Banner,300x250,"634,887","30,665",0,0
6/5/2017,Always-On,Mobvious,P11168,Wallet 300x250,HTML5 Standard Banner,300x250,"1,422,733","77,823",0,0
6/5/2017,Mobile Always-On,Pandora Mobile US,P11340,Wallet 300x250,HTML5 Standard Banner,300x250,"853,666","46,354",0,0
6/5/2017,Branding Campaign,NBCUni.com,P11166,Wallet FEP,In-Stream Video,1920x1080,"2,066,378","32,648","1,487,792","833,163"
6/5/2017,Mobile Always-On,Pandora Mobile US,P11289,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"36,761","1,838","28,305","22,644"
6/5/2017,Mobile Always-On,Pandora Mobile US,P11289,SL 728x90,In-Stream Tracking,728x90,"1,257,945","38,618",0,0
6/5/2017,Website Traffic,Pandora Mobile US,P11169,Wallet FEP,In-Stream Video,1920x1080,"1,516,805","81,604","1,092,099","753,548"
6/5/2017,Mobile Always-On,Pandora.com,P11208,Wallet FEP,In-Stream Video,1920x1080,"1,524,815","77,155","1,113,114","678,999"
